gisjoin,name_dp,var_code,dp,name_sf,sf
G06082590,Victorville city,IFI017,318,Victorville city,685
G06082667,View Park-Windsor Hills CDP,IFI017,84,View Park-Windsor Hills CDP,17
G06082744,Villa Park city,IFI017,4,Villa Park city,9
G06082786,Vina CDP,IFI017,6,Vina CDP,1
G06082814,Vincent CDP,IFI017,118,Vincent CDP,106
G06082842,Vine Hill CDP,IFI017,12,Vine Hill CDP,17
G06082852,Vineyard CDP,IFI017,85,Vineyard CDP,81
G06082954,Visalia city,IFI017,462,Visalia city,636
G06082996,Vista city,IFI017,398,Vista city,505
G06083085,Vista Santa Rosa CDP,IFI017,5,Vista Santa Rosa CDP,25
G06083094,Volcano CDP,IFI017,8,Volcano CDP,0
G06083108,Volta CDP,IFI017,6,Volta CDP,0
G06083215,Contra Costa Centre CDP,IFI017,51,Contra Costa Centre CDP,24
G06083262,Walker CDP,IFI017,1,Walker CDP,2
G06083304,Wallace CDP,IFI017,4,Wallace CDP,0
G06083332,Walnut city,IFI017,48,Walnut city,64
G06083346,Walnut Creek city,IFI017,158,Walnut Creek city,156
G06083374,Walnut Grove CDP,IFI017,19,Walnut Grove CDP,8
G06083402,Walnut Park CDP,IFI017,101,Walnut Park CDP,127
G06083460,Warm Springs CDP,IFI017,4,Warm Springs CDP,18
G06083494,Warner Valley CDP,IFI017,0,Warner Valley CDP,0
G06083542,Wasco city,IFI017,128,Wasco city,155
G06083570,Washington CDP,IFI017,2,Washington CDP,1
G06083612,Waterford city,IFI017,58,Waterford city,31
G06083626,Waterloo CDP,IFI017,0,Waterloo CDP,2
G06083668,Watsonville city,IFI017,257,Watsonville city,379
G06083724,Waukena CDP,IFI017,2,Waukena CDP,0
G06083766,Wawona CDP,IFI017,1,Wawona CDP,0
G06083794,Weaverville CDP,IFI017,36,Weaverville CDP,13
G06083850,Weed city,IFI017,2,Weed city,10
G06083863,Weedpatch CDP,IFI017,3,Weedpatch CDP,21
G06083948,Weldon CDP,IFI017,13,Weldon CDP,10
G06084004,Weott CDP,IFI017,0,Weott CDP,2
G06084116,West Athens CDP,IFI017,119,West Athens CDP,38
G06084120,West Bishop CDP,IFI017,14,West Bishop CDP,7
G06084144,West Carson CDP,IFI017,96,West Carson CDP,104
G06084200,West Covina city,IFI017,765,West Covina city,579
G06084345,West Goshen CDP,IFI017,0,West Goshen CDP,2
G06084385,Westhaven-Moonstone CDP,IFI017,0,Westhaven-Moonstone CDP,3
G06084410,West Hollywood city,IFI017,354,West Hollywood city,139
G06084438,Westlake Village city,IFI017,8,Westlake Village city,11
G06084480,Westley CDP,IFI017,5,Westley CDP,5
G06084536,West Menlo Park CDP,IFI017,6,West Menlo Park CDP,4
G06084550,Westminster city,IFI017,440,Westminster city,230
G06084578,West Modesto CDP,IFI017,26,West Modesto CDP,32
G06084592,Westmont CDP,IFI017,128,Westmont CDP,158
G06084606,Westmorland city,IFI017,13,Westmorland city,7
G06084680,West Park CDP,IFI017,4,West Park CDP,7
G06084732,West Point CDP,IFI017,0,West Point CDP,2
G06084774,West Puente Valley CDP,IFI017,134,West Puente Valley CDP,149
G06084780,West Rancho Dominguez CDP,IFI017,17,West Rancho Dominguez CDP,24
G06084816,West Sacramento city,IFI017,276,West Sacramento city,340
G06084921,West Whittier-Los Nietos CDP,IFI017,124,West Whittier-Los Nietos CDP,177
G06084928,Westwood CDP,IFI017,25,Westwood CDP,3
G06085012,Wheatland city,IFI017,44,Wheatland city,9
G06085086,Whitehawk CDP,IFI017,0,Whitehawk CDP,0
G06085206,Whitewater CDP,IFI017,18,Whitewater CDP,2
G06085222,Whitley Gardens CDP,IFI017,0,Whitley Gardens CDP,0
G06085292,Whittier city,IFI017,485,Whittier city,660
G06085446,Wildomar city,IFI017,123,Wildomar city,131
G06085551,Wilkerson CDP,IFI017,8,Wilkerson CDP,0
G06085586,Williams city,IFI017,79,Williams city,30
G06085600,Willits city,IFI017,4,Willits city,15
G06085614,Willowbrook CDP,IFI017,177,Willowbrook CDP,159
G06085642,Willow Creek CDP,IFI017,0,Willow Creek CDP,9
G06085684,Willows city,IFI017,38,Willows city,22
G06085866,Wilsonia CDP,IFI017,0,Wilsonia CDP,0
G06085880,Wilton CDP,IFI017,4,Wilton CDP,19
G06085894,Winchester CDP,IFI017,0,Winchester CDP,10
G06085922,Windsor town,IFI017,56,Windsor town,110
G06085992,Winter Gardens CDP,IFI017,58,Winter Gardens CDP,70
G06086020,Winterhaven CDP,IFI017,9,Winterhaven CDP,5
G06086034,Winters city,IFI017,41,Winters city,41
G06086076,Winton CDP,IFI017,13,Winton CDP,61
G06086174,Wofford Heights CDP,IFI017,1,Wofford Heights CDP,5
G06086216,Woodacre CDP,IFI017,0,Woodacre CDP,7
G06086230,Woodbridge CDP,IFI017,20,Woodbridge CDP,12
G06086244,Woodcrest CDP,IFI017,96,Woodcrest CDP,48
G06086300,Woodlake city,IFI017,90,Woodlake city,63
G06086328,Woodland city,IFI017,410,Woodland city,350
G06086380,Woodlands CDP,IFI017,9,Woodlands CDP,0
G06086440,Woodside town,IFI017,5,Woodside town,6
G06086482,Woodville CDP,IFI017,11,Woodville CDP,5
G06086594,Wrightwood CDP,IFI017,74,Wrightwood CDP,13
G06086678,Yankee Hill CDP,IFI017,0,Yankee Hill CDP,1
G06086734,Yettem CDP,IFI017,0,Yettem CDP,1
G06086804,Yolo CDP,IFI017,0,Yolo CDP,1
G06086832,Yorba Linda city,IFI017,62,Yorba Linda city,121
G06086878,Yosemite Lakes CDP,IFI017,8,Yosemite Lakes CDP,9
G06086912,Yosemite Valley CDP,IFI017,19,Yosemite Valley CDP,1
G06086930,Yountville city,IFI017,43,Yountville city,11
G06086944,Yreka city,IFI017,33,Yreka city,11
G06086972,Yuba City city,IFI017,379,Yuba City city,288
G06087042,Yucaipa city,IFI017,90,Yucaipa city,182
G06087056,Yucca Valley town,IFI017,66,Yucca Valley town,77
G06087090,Zayante CDP,IFI017,0,Zayante CDP,1
G06000135,Acalanes Ridge CDP,IFL001,1214,Acalanes Ridge CDP,1137
G06000156,Acampo CDP,IFL001,266,Acampo CDP,341
G06000212,Acton CDP,IFL001,7307,Acton CDP,7596
G06000296,Adelanto city,IFL001,29279,Adelanto city,30012
G06000310,Adin CDP,IFL001,254,Adin CDP,269
G06000394,Agoura Hills city,IFL001,20289,Agoura Hills city,20242
G06000450,Agua Dulce CDP,IFL001,3398,Agua Dulce CDP,3314
G06000464,Aguanga CDP,IFL001,1002,Aguanga CDP,1128
G06000478,Ahwahnee CDP,IFL001,2128,Ahwahnee CDP,2240
G06000535,Airport CDP,IFL001,1931,Airport CDP,1937
G06000562,Alameda city,IFL001,72258,Alameda city,72316
G06000618,Alamo CDP,IFL001,14502,Alamo CDP,14539
G06000674,Albany city,IFL001,18471,Albany city,18454
G06000716,Albion CDP,IFL001,175,Albion CDP,156
G06000786,Alderpoint CDP,IFL001,217,Alderpoint CDP,186
G06000884,Alhambra city,IFL001,82221,Alhambra city,82475
G06000898,Alhambra Valley CDP,IFL001,1035,Alhambra Valley CDP,924
G06000947,Aliso Viejo city,IFL001,47249,Aliso Viejo city,47354
G06000982,Alleghany CDP,IFL001,48,Alleghany CDP,58
G06000996,Allendale CDP,IFL001,1498,Allendale CDP,1501
G06001010,Allensworth CDP,IFL001,380,Allensworth CDP,471
G06001094,Almanor CDP,IFL001,22,Almanor CDP,0
G06001150,Alondra Park CDP,IFL001,8488,Alondra Park CDP,8527
G06001164,Alpaugh CDP,IFL001,897,Alpaugh CDP,1026
G06001192,Alpine CDP,IFL001,13923,Alpine CDP,14098
G06001228,Alpine Village CDP,IFL001,127,Alpine Village CDP,114
G06001276,Alta CDP,IFL001,514,Alta CDP,594
G06001290,Altadena CDP,IFL001,42218,Altadena CDP,42276
G06001360,Alta Sierra CDP,IFL001,6920,Alta Sierra CDP,6890
G06001416,Alto CDP,IFL001,645,Alto CDP,711
G06001444,Alturas city,IFL001,2791,Alturas city,2814
G06001458,Alum Rock CDP,IFL001,14877,Alum Rock CDP,15364
G06001514,Amador City city,IFL001,219,Amador City city,185
G06001640,American Canyon city,IFL001,19201,American Canyon city,19398
G06001651,Amesti CDP,IFL001,3385,Amesti CDP,3463
G06002000,Anaheim city,IFL001,333022,Anaheim city,332708
G06002028,Anchor Bay CDP,IFL001,411,Anchor Bay CDP,340
G06002042,Anderson city,IFL001,9763,Anderson city,9920
G06002112,Angels city,IFL001,3763,Angels city,3789
G06002168,Angwin CDP,IFL001,2071,Angwin CDP,2058
G06002210,Antelope CDP,IFL001,45663,Antelope CDP,45686
G06002252,Antioch city,IFL001,101396,Antioch city,101708
G06002294,Anza CDP,IFL001,2858,Anza CDP,3014
G06002364,Apple Valley town,IFL001,68068,Apple Valley town,68674
G06002378,Aptos CDP,IFL001,6111,Aptos CDP,6139
G06002382,Aptos Hills-Larkin Valley CDP,IFL001,2368,Aptos Hills-Larkin Valley CDP,2370
G06002420,Arbuckle CDP,IFL001,2801,Arbuckle CDP,3028
G06002462,Arcadia city,IFL001,55586,Arcadia city,55502
G06002476,Arcata city,IFL001,15408,Arcata city,15486
G06002553,Arden-Arcade CDP,IFL001,90865,Arden-Arcade CDP,90936
G06002700,Armona CDP,IFL001,4030,Armona CDP,4156
G06002770,Arnold CDP,IFL001,3680,Arnold CDP,3842
G06002812,Aromas CDP,IFL001,2555,Aromas CDP,2650
G06002868,Arroyo Grande city,IFL001,16989,Arroyo Grande city,17078
G06002896,Artesia city,IFL001,15903,Artesia city,15909
G06002910,Artois CDP,IFL001,201,Artois CDP,295
G06002924,Arvin city,IFL001,17797,Arvin city,18955
G06002980,Ashland CDP,IFL001,21641,Ashland CDP,21739
G06003026,Aspen Springs CDP,IFL001,75,Aspen Springs CDP,65
G06003064,Atascadero city,IFL001,27112,Atascadero city,26986
G06003092,Atherton town,IFL001,6606,Atherton town,6529
G06003162,Atwater city,IFL001,27785,Atwater city,28066
G06003190,Auberry CDP,IFL001,2186,Auberry CDP,2235
G06003204,Auburn city,IFL001,13007,Auburn city,13052
G06003205,Auburn Lake Trails CDP,IFL001,3294,Auburn Lake Trails CDP,3426
G06003209,August CDP,IFL001,8265,August CDP,8287
G06003274,Avalon city,IFL001,3619,Avalon city,3721
G06003302,Avenal city,IFL001,9101,Avenal city,9082
G06003316,Avery CDP,IFL001,650,Avery CDP,646
G06003330,Avilla Beach CDP,IFL001,1632,Avilla Beach CDP,1627
G06003344,Avocado Heights CDP,IFL001,15236,Avocado Heights CDP,15332
G06003386,Azusa city,IFL001,43781,Azusa city,43559
G06003512,Baker CDP,IFL001,453,Baker CDP,731
G06003526,Bakersfield city,IFL001,341013,Bakersfield city,344088
G06003666,Baldwin Park city,IFL001,74796,Baldwin Park city,74984
G06003694,Ballard CDP,IFL001,477,Ballard CDP,467
G06003708,Ballico CDP,IFL001,427,Ballico CDP,406
G06003792,Bangor CDP,IFL001,636,Bangor CDP,646
G06003820,Banning city,IFL001,28112,Banning city,28238
G06004030,Barstow city,IFL001,22123,Barstow city,22271
G06004198,Bass Lake CDP,IFL001,634,Bass Lake CDP,527
G06004415,Bay Point CDP,IFL001,21273,Bay Point CDP,21246
G06004470,Bayview CDP,IFL001,1735,Bayview CDP,1746
G06004478,Bayview CDP,IFL001,2450,Bayview CDP,2489
G06004576,Beale AFB CDP,IFL001,1342,Beale AFB CDP,1319
G06004632,Bear Creek CDP,IFL001,207,Bear Creek CDP,290
G06004716,Bear Valley CDP,IFL001,97,Bear Valley CDP,121
G06004730,Bear Valley CDP,IFL001,127,Bear Valley CDP,125
G06004734,Bear Valley Springs CDP,IFL001,5002,Bear Valley Springs CDP,5171
G06004758,Beaumont city,IFL001,35929,Beaumont city,36403
G06004772,Beckwourth CDP,IFL001,362,Beckwourth CDP,432
G06004856,Belden CDP,IFL001,46,Belden CDP,22
G06004870,Bell city,IFL001,34945,Bell city,34898
G06004926,Bella Vista CDP,IFL001,2582,Bella Vista CDP,2773
G06004938,Bell Canyon CDP,IFL001,2033,Bell Canyon CDP,2049
G06004982,Bellflower city,IFL001,75854,Bellflower city,75877
G06004996,Bell Gardens city,IFL001,41675,Bell Gardens city,41648
G06005108,Belmont city,IFL001,25360,Belmont city,25321
G06005164,Belvedere city,IFL001,2058,Belvedere city,2068
G06005262,Benbow CDP,IFL001,292,Benbow CDP,319
G06005276,Bend CDP,IFL001,584,Bend CDP,619
G06005290,Benicia city,IFL001,26881,Benicia city,26971
G06005332,Ben Lomond CDP,IFL001,6141,Ben Lomond CDP,6158
G06005346,Benton CDP,IFL001,248,Benton CDP,280
G06006000,Berkeley city,IFL001,100119,Berkeley city,99731
G06006028,Bermuda Dunes CDP,IFL001,7308,Bermuda Dunes CDP,7277
G06006070,Berry Creek CDP,IFL001,1427,Berry Creek CDP,1424
G06006150,Bertsch-Oceanview CDP,IFL001,2521,Bertsch-Oceanview CDP,2434
G06006210,Bethel Island CDP,IFL001,2068,Bethel Island CDP,2123
G06006308,Beverly Hills city,IFL001,33988,Beverly Hills city,33988
G06006336,Bieber CDP,IFL001,216,Bieber CDP,312
G06006406,Big Bear City CDP,IFL001,12231,Big Bear City CDP,12286
G06006434,Big Bear Lake city,IFL001,4950,Big Bear Lake city,4993
G06006475,Big Bend CDP,IFL001,93,Big Bend CDP,102
G06006518,Big Creek CDP,IFL001,134,Big Creek CDP,175
G06006560,Biggs city,IFL001,1755,Biggs city,1707
G06006567,Big Lagoon CDP,IFL001,66,Big Lagoon CDP,93
G06006616,Big Pine CDP,IFL001,1720,Big Pine CDP,1756
G06006635,Big River CDP,IFL001,1377,Big River CDP,1327
G06006728,Biola CDP,IFL001,1499,Biola CDP,1623
G06006798,Bishop city,IFL001,3735,Bishop city,3771
G06006928,Blackhawk CDP,IFL001,9266,Blackhawk CDP,9354
G06006935,Blacklake CDP,IFL001,915,Blacklake CDP,930
G06006982,Black Point-Green Point CDP,IFL001,1407,Black Point-Green Point CDP,1306
G06006994,Blairsden CDP,IFL001,44,Blairsden CDP,39
G06007036,Bloomfield CDP,IFL001,450,Bloomfield CDP,345
G06007064,Bloomington CDP,IFL001,23575,Bloomington CDP,23670
G06007162,Blue Lake city,IFL001,1205,Blue Lake city,1253
G06007172,Bluewater CDP,IFL001,172,Bluewater CDP,172
G06007218,Blythe city,IFL001,12756,Blythe city,12972
G06007246,Bodega CDP,IFL001,180,Bodega CDP,220
G06007260,Bodega Bay CDP,IFL001,938,Bodega Bay CDP,1066
G06007274,Bodfish CDP,IFL001,1890,Bodfish CDP,1956
G06007316,Bolinas CDP,IFL001,1409,Bolinas CDP,1432
G06007372,Bombay Beach CDP,IFL001,314,Bombay Beach CDP,295
G06007379,Bonadelle Ranchos-Madera Ranchos CDP,IFL001,8512,Bonadelle Ranchos-Madera Ranchos CDP,8564
G06007414,Bonita CDP,IFL001,12976,Bonita CDP,12505
G06007470,Bonny Doon CDP,IFL001,2568,Bonny Doon CDP,2652
G06007498,Bonsall CDP,IFL001,3954,Bonsall CDP,3967
G06007512,Boonville CDP,IFL001,1021,Boonville CDP,1029
G06007525,Bootjack CDP,IFL001,950,Bootjack CDP,960
G06007568,Boron CDP,IFL001,2271,Boron CDP,2253
G06007578,Boronda CDP,IFL001,1608,Boronda CDP,1710
G06007596,Borrego Springs CDP,IFL001,3275,Borrego Springs CDP,3429
G06007624,Bostonia CDP,IFL001,15085,Bostonia CDP,15272
G06007652,Boulder Creek CDP,IFL001,4932,Boulder Creek CDP,4923
G06007694,Boulevard CDP,IFL001,291,Boulevard CDP,315
G06007750,Bowles CDP,IFL001,185,Bowles CDP,112
G06007848,Boyes Hot Springs CDP,IFL001,6700,Boyes Hot Springs CDP,6650
G06007946,Bradbury city,IFL001,1021,Bradbury city,1048
G06007974,Bradley CDP,IFL001,79,Bradley CDP,93
G06008058,Brawley city,IFL001,24532,Brawley city,24779
G06008100,Brea city,IFL001,39095,Brea city,39213
G06008142,Brentwood city,IFL001,50591,Brentwood city,51335
G06008172,Bret Harte CDP,IFL001,5218,Bret Harte CDP,5152
G06008240,Bridgeport CDP,IFL001,345,Bridgeport CDP,559
G06008310,Brisbane city,IFL001,4265,Brisbane city,4266
G06008338,Broadmoor CDP,IFL001,4049,Broadmoor CDP,4076
G06008478,Brookdale CDP,IFL001,1917,Brookdale CDP,1991
G06008530,Brooktrails CDP,IFL001,3118,Brooktrails CDP,3235
G06008680,Buckhorn CDP,IFL001,2353,Buckhorn CDP,2429
G06008716,Buck Meadows CDP,IFL001,47,Buck Meadows CDP,31
G06008744,Bucks Lake CDP,IFL001,63,Bucks Lake CDP,10
G06008758,Buellton city,IFL001,4765,Buellton city,4828
G06008786,Buena Park city,IFL001,79659,Buena Park city,79716
G06008828,Buena Vista CDP,IFL001,404,Buena Vista CDP,429
G06008954,Burbank city,IFL001,102616,Burbank city,102767
G06008968,Burbank CDP,IFL001,4767,Burbank CDP,4926
G06009066,Burlingame city,IFL001,28359,Burlingame city,28357
G06009122,Burney CDP,IFL001,2967,Burney CDP,3035
G06009150,Burnt Ranch CDP,IFL001,208,Burnt Ranch CDP,281
G06009310,Butte Creek Canyon CDP,IFL001,1197,Butte Creek Canyon CDP,1086
G06009318,Butte Meadows CDP,IFL001,103,Butte Meadows CDP,40
G06009324,Butte Valley CDP,IFL001,833,Butte Valley CDP,893
G06009332,Buttonwillow CDP,IFL001,1413,Buttonwillow CDP,1508
G06009346,Byron CDP,IFL001,1074,Byron CDP,1177
G06009353,Bystrom CDP,IFL001,3946,Bystrom CDP,3978
G06009360,Cabazon CDP,IFL001,2395,Cabazon CDP,2526
G06009598,Calabasas city,IFL001,22923,Calabasas city,23049
G06009710,Calexico city,IFL001,37806,Calexico city,38472
G06009780,California City city,IFL001,11463,California City city,11506
G06009822,California Hot Springs CDP,IFL001,16,California Hot Springs CDP,37
G06009834,California Pines CDP,IFL001,338,California Pines CDP,520
G06009864,Calimesa city,IFL001,8064,Calimesa city,7828
G06009878,Calipatria city,IFL001,3442,Calipatria city,3541
G06009892,Calistoga city,IFL001,5044,Calistoga city,5100
G06009948,Callender CDP,IFL001,1233,Callender CDP,1262
G06009990,Calpella CDP,IFL001,644,Calpella CDP,679
G06010004,Calpine CDP,IFL001,124,Calpine CDP,205
G06010031,Calwa CDP,IFL001,2072,Calwa CDP,2052
G06010042,Camanche North Shore CDP,IFL001,910,Camanche North Shore CDP,979
G06010044,Camanche Village CDP,IFL001,828,Camanche Village CDP,847
G06010046,Camarillo city,IFL001,64349,Camarillo city,64705
G06010074,Cambria CDP,IFL001,5973,Cambria CDP,6031
G06010088,Cambrian Park CDP,IFL001,3149,Cambrian Park CDP,3268
G06010256,Cameron Park CDP,IFL001,18299,Cameron Park CDP,18222
G06010270,Camino CDP,IFL001,1697,Camino CDP,1750
G06010301,Camino Tassajara CDP,IFL001,2184,Camino Tassajara CDP,2197
G06010345,Campbell city,IFL001,39020,Campbell city,39148
G06010494,Camp Nelson CDP,IFL001,167,Camp Nelson CDP,97
G06010508,Campo CDP,IFL001,2304,Campo CDP,2499
G06010559,Camp Pendleton North CDP,IFL001,3727,Camp Pendleton North CDP,3561
G06010561,Camp Pendleton South CDP,IFL001,9299,Camp Pendleton South CDP,9338
G06010676,Camptonville CDP,IFL001,112,Camptonville CDP,158
G06010732,Canby CDP,IFL001,154,Canby CDP,154
G06010816,Cantua Creek CDP,IFL001,362,Cantua Creek CDP,461
G06010914,Canyondam CDP,IFL001,24,Canyondam CDP,31
G06010928,Canyon Lake city,IFL001,10659,Canyon Lake city,10552
G06011040,Capitola city,IFL001,9792,Capitola city,9770
G06011166,Caribou CDP,IFL001,9,Caribou CDP,0
G06011194,Carlsbad city,IFL001,104142,Carlsbad city,104413
G06011250,Carmel-by-the-Sea city,IFL001,3833,Carmel-by-the-Sea city,3722
G06011324,Carmel Valley Village CDP,IFL001,4277,Carmel Valley Village CDP,4403
G06011376,Carmet CDP,IFL001,76,Carmet CDP,47
G06011390,Carmichael CDP,IFL001,60865,Carmichael CDP,60790
G06011418,Carnelian Bay CDP,IFL001,588,Carnelian Bay CDP,524
G06011446,Carpinteria city,IFL001,12910,Carpinteria city,13021
G06011481,Carrick CDP,IFL001,83,Carrick CDP,131
G06011530,Carson city,IFL001,90277,Carson city,90411
G06011600,Cartago CDP,IFL001,72,Cartago CDP,92
G06011614,Caruthers CDP,IFL001,2507,Caruthers CDP,2486
G06011656,Casa Conejo CDP,IFL001,3147,Casa Conejo CDP,3243
G06011691,Casa de Oro-Mount Helix CDP,IFL001,19022,Casa de Oro-Mount Helix CDP,18563
G06011754,Casmalia CDP,IFL001,157,Casmalia CDP,138
G06011768,Caspar CDP,IFL001,600,Caspar CDP,507
G06011782,Cassel CDP,IFL001,198,Cassel CDP,207
G06011796,Castaic CDP,IFL001,17983,Castaic CDP,18946
G06011915,Castle Hill CDP,IFL001,1188,Castle Hill CDP,1265
G06011964,Castro Valley CDP,IFL001,60231,Castro Valley CDP,60184
G06011978,Castroville CDP,IFL001,6457,Castroville CDP,6467
G06012048,Cathedral City city,IFL001,50948,Cathedral City city,50905
G06012062,Catheys Valley CDP,IFL001,783,Catheys Valley CDP,825
G06012132,Cayucos CDP,IFL001,2613,Cayucos CDP,2592
G06012146,Cazadero CDP,IFL001,299,Cazadero CDP,354
G06012300,Cedar Ridge CDP,IFL001,906,Cedar Ridge CDP,1073
G06012314,Cedar Slope CDP,IFL001,8,Cedar Slope CDP,0
G06012328,Cedarville CDP,IFL001,335,Cedarville CDP,490
G06012412,Centerville CDP,IFL001,437,Centerville CDP,392
G06012524,Ceres city,IFL001,44793,Ceres city,45064
G06012552,Cerritos city,IFL001,48925,Cerritos city,48937
G06012594,Chalfant CDP,IFL001,602,Chalfant CDP,651
G06012612,Challenge-Brownsville CDP,IFL001,1084,Challenge-Brownsville CDP,1143
G06012669,Channel Islands Beach CDP,IFL001,3141,Channel Islands Beach CDP,3103
G06012734,Charter Oak CDP,IFL001,9162,Charter Oak CDP,9178
G06012818,Cherokee CDP,IFL001,57,Cherokee CDP,69
G06012860,Cherokee Strip CDP,IFL001,114,Cherokee Strip CDP,227
G06012902,Cherryland CDP,IFL001,14048,Cherryland CDP,14272
G06012916,Cherry Valley CDP,IFL001,6173,Cherry Valley CDP,6203
G06012930,Chester CDP,IFL001,2001,Chester CDP,2131
G06013014,Chico city,IFL001,82662,Chico city,83009
G06013077,Chilcoot-Vinton CDP,IFL001,352,Chilcoot-Vinton CDP,454
G06013157,China Lake Acres CDP,IFL001,1884,China Lake Acres CDP,1876
G06013182,Chinese Camp CDP,IFL001,61,Chinese Camp CDP,126
G06013210,Chino city,IFL001,70851,Chino city,70919
G06013214,Chino Hills city,IFL001,74402,Chino Hills city,74644
G06013294,Chowchilla city,IFL001,10944,Chowchilla city,11311
G06013364,Chualar CDP,IFL001,1179,Chualar CDP,1190
G06013392,Chula Vista city,IFL001,241334,Chula Vista city,242180
G06013560,Citrus CDP,IFL001,10769,Citrus CDP,10841
G06013588,Citrus Heights city,IFL001,82910,Citrus Heights city,82815
G06013756,Claremont city,IFL001,29697,Claremont city,29802
G06013784,Clarksburg CDP,IFL001,401,Clarksburg CDP,418
G06013854,Clay CDP,IFL001,1062,Clay CDP,1195
G06013882,Clayton city,IFL001,10923,Clayton city,10887
G06013910,Clear Creek CDP,IFL001,180,Clear Creek CDP,169
G06013945,Clearlake city,IFL001,14650,Clearlake city,14790
G06013966,Clearlake Oaks CDP,IFL001,2343,Clearlake Oaks CDP,2359
G06013985,Clearlake Riviera CDP,IFL001,2730,Clearlake Riviera CDP,3090
G06014008,Cleone CDP,IFL001,598,Cleone CDP,618
G06014106,Clio CDP,IFL001,99,Clio CDP,66
G06014148,Clipper Mills CDP,IFL001,179,Clipper Mills CDP,142
G06014190,Cloverdale city,IFL001,8281,Cloverdale city,8530
G06014218,Clovis city,IFL001,94797,Clovis city,95243
G06014232,Clyde CDP,IFL001,671,Clyde CDP,678
G06014260,Coachella city,IFL001,40563,Coachella city,40646
G06014274,Coalinga city,IFL001,11417,Coalinga city,11752
G06014288,Coarsegold CDP,IFL001,1782,Coarsegold CDP,1840
G06014302,Cobb CDP,IFL001,1783,Cobb CDP,1778
G06014406,Coffee Creek CDP,IFL001,164,Coffee Creek CDP,186
G06014442,Cohasset CDP,IFL001,899,Cohasset CDP,847
G06014450,Cold Springs CDP,IFL001,433,Cold Springs CDP,446
G06014454,Cold Springs CDP,IFL001,130,Cold Springs CDP,181
G06014484,Coleville CDP,IFL001,462,Coleville CDP,495
G06014498,Colfax city,IFL001,1986,Colfax city,1958
G06014554,College City CDP,IFL001,390,College City CDP,290
G06014708,Collierville CDP,IFL001,1875,Collierville CDP,1912
G06014736,Colma town,IFL001,1781,Colma town,1763
G06014764,Coloma CDP,IFL001,537,Coloma CDP,495
G06014890,Colton city,IFL001,51529,Colton city,51824
G06014904,Columbia CDP,IFL001,2278,Columbia CDP,2226
G06014946,Colusa city,IFL001,5567,Colusa city,5916
G06014974,Commerce city,IFL001,12753,Commerce city,12753
G06015030,Comptche CDP,IFL001,170,Comptche CDP,159
G06015044,Compton city,IFL001,96347,Compton city,95700
G06016000,Concord city,IFL001,120921,Concord city,121020
G06016035,Concow CDP,IFL001,681,Concow CDP,710
G06016210,Copperopolis CDP,IFL001,3371,Copperopolis CDP,3671
G06016224,Corcoran city,IFL001,12557,Corcoran city,12573
G06016322,Corning city,IFL001,7452,Corning city,7638
G06016350,Corona city,IFL001,151471,Corona city,151863
G06016378,Coronado city,IFL001,17555,Coronado city,17094
G06016420,Coronita CDP,IFL001,2469,Coronita CDP,2593
G06016434,Corralitos CDP,IFL001,2292,Corralitos CDP,2318
G06016462,Corte Madera town,IFL001,9135,Corte Madera town,9253
G06016532,Costa Mesa city,IFL001,107084,Costa Mesa city,106990
G06016560,Cotati city,IFL001,7653,Cotati city,7255
G06016580,Coto de Caza CDP,IFL001,14902,Coto de Caza CDP,14866
G06016630,Cottonwood CDP,IFL001,3342,Cottonwood CDP,3316
G06016644,Coultervillle CDP,IFL001,186,Coultervillle CDP,201
G06016651,Country Club CDP,IFL001,9547,Country Club CDP,9364
G06016714,Courtland CDP,IFL001,379,Courtland CDP,277
G06016728,Covelo CDP,IFL001,1177,Covelo CDP,1247
G06016742,Covina city,IFL001,47170,Covina city,47361
G06016762,Cowan CDP,IFL001,259,Cowan CDP,318
G06017022,Crescent City city,IFL001,4068,Crescent City city,4063
G06017050,Crescent Mills CDP,IFL001,182,Crescent Mills CDP,196
G06017078,Cressey CDP,IFL001,340,Cressey CDP,394
G06017106,Crest CDP,IFL001,2591,Crest CDP,2593
G06017162,Crestline CDP,IFL001,10872,Crestline CDP,10723
G06017204,Crestmore Heights CDP,IFL001,419,Crestmore Heights CDP,384
G06017232,Creston CDP,IFL001,165,Creston CDP,94
G06017267,C-Road CDP,IFL001,100,C-Road CDP,150
G06017274,Crockett CDP,IFL001,3123,Crockett CDP,3094
G06017288,Cromberg CDP,IFL001,232,Cromberg CDP,261
G06017372,Crowley Lake CDP,IFL001,771,Crowley Lake CDP,871
G06017428,Crows Landing CDP,IFL001,366,Crows Landing CDP,355
G06017498,Cudahy city,IFL001,23843,Cudahy city,23797
G06017568,Culver City city,IFL001,38522,Culver City city,38572
G06017610,Cupertino city,IFL001,58010,Cupertino city,57965
G06017708,Cutler CDP,IFL001,5025,Cutler CDP,5000
G06017722,Cutten CDP,IFL001,2962,Cutten CDP,3092
G06017727,Cuyama CDP,IFL001,74,Cuyama CDP,57
G06017750,Cypress city,IFL001,47047,Cypress city,47300
G06017918,Daly City city,IFL001,100011,Daly City city,100442
G06017946,Dana Point city,IFL001,33060,Dana Point city,33110
G06017988,Danville town,IFL001,41579,Danville town,41796
G06017995,Daphnedale Park CDP,IFL001,152,Daphnedale Park CDP,184
