gisjoin,name_dp,var_code,dp,name_sf,sf
G56018225,Crowheart CDP,H7X002,105,Crowheart CDP,70
G56018950,Daniel CDP,H7X002,121,Daniel CDP,148
G56019385,Dayton town,H7X002,555,Dayton town,711
G56019530,Deaver town,H7X002,167,Deaver town,172
G56020110,Diamondville town,H7X002,734,Diamondville town,688
G56020690,Dixon town,H7X002,159,Dixon town,86
G56021125,Douglas city,H7X002,5529,Douglas city,5777
G56021415,Dubois town,H7X002,789,Dubois town,930
G56022720,East Thermopolis town,H7X002,167,East Thermopolis town,238
G56023010,Eden CDP,H7X002,196,Eden CDP,277
G56023155,Edgerton town,H7X002,324,Edgerton town,184
G56024025,Elk Mountain town,H7X002,149,Elk Mountain town,188
G56024750,Encampment town,H7X002,453,Encampment town,437
G56025185,Esterbrook CDP,H7X002,106,Esterbrook CDP,52
G56025330,Ethete CDP,H7X002,168,Ethete CDP,70
G56025475,Etna CDP,H7X002,103,Etna CDP,150
G56025620,Evanston city,H7X002,10852,Evanston city,11095
G56025765,Evansville town,H7X002,2283,Evansville town,2311
G56025910,Fairview CDP,H7X002,281,Fairview CDP,269
G56026055,Farson CDP,H7X002,233,Farson CDP,297
G56027650,Fontenelle CDP,H7X002,32,Fontenelle CDP,12
G56027940,Fort Bridger CDP,H7X002,320,Fort Bridger CDP,319
G56028230,Fort Laramie town,H7X002,200,Fort Laramie town,211
G56028665,Fort Washakie CDP,H7X002,157,Fort Washakie CDP,98
G56029300,Fox Farm-College CDP,H7X002,3101,Fox Farm-College CDP,3096
G56029390,Fox Park CDP,H7X002,20,Fox Park CDP,21
G56029825,Frannie town,H7X002,112,Frannie town,150
G56030115,Freedom CDP,H7X002,181,Freedom CDP,206
G56030985,Garland CDP,H7X002,159,Garland CDP,114
G56031855,Gillette city,H7X002,26483,Gillette city,26831
G56032290,Glendo town,H7X002,149,Glendo town,199
G56032435,Glenrock town,H7X002,2429,Glenrock town,2473
G56032870,Granger town,H7X002,124,Granger town,123
G56033740,Green River city,H7X002,11284,Green River city,11521
G56033885,Greybull town,H7X002,1696,Greybull town,1715
G56034030,Grover CDP,H7X002,126,Grover CDP,145
G56034320,Guernsey town,H7X002,1010,Guernsey town,1074
G56035335,Hanna town,H7X002,625,Hanna town,804
G56035552,Hartrandt CDP,H7X002,671,Hartrandt CDP,650
G56035625,Hartville town,H7X002,44,Hartville town,62
G56036060,Hawk Springs CDP,H7X002,77,Hawk Springs CDP,44
G56037510,Hillsdale CDP,H7X002,72,Hillsdale CDP,42
G56037727,Hill View Heights CDP,H7X002,102,Hill View Heights CDP,167
G56037945,Hoback CDP,H7X002,974,Hoback CDP,1078
G56038307,Homa Hills CDP,H7X002,278,Homa Hills CDP,272
G56038960,Hudson town,H7X002,241,Hudson town,413
G56039105,Hulett town,H7X002,331,Hulett town,373
G56039250,Huntley CDP,H7X002,6,Huntley CDP,30
G56039395,Hyattville CDP,H7X002,75,Hyattville CDP,75
G56040120,Jackson town,H7X002,7459,Jackson town,7645
G56040265,James Town CDP,H7X002,510,James Town CDP,488
G56040555,Jeffrey City CDP,H7X002,54,Jeffrey City CDP,56
G56040945,Johnstown CDP,H7X002,182,Johnstown CDP,100
G56041353,Kaycee town,H7X002,230,Kaycee town,260
G56041860,Kelly CDP,H7X002,134,Kelly CDP,137
G56042005,Kemmerer city,H7X002,2434,Kemmerer city,2476
G56042730,Kirby town,H7X002,100,Kirby town,88
G56043455,La Barge town,H7X002,494,La Barge town,509
G56043745,La Grange town,H7X002,487,La Grange town,423
G56044252,Lakeview North CDP,H7X002,69,Lakeview North CDP,83
G56044615,Lance Creek CDP,H7X002,115,Lance Creek CDP,39
G56044760,Lander city,H7X002,6493,Lander city,6590
G56045050,Laramie city,H7X002,27511,Laramie city,27571
G56046790,Lingle town,H7X002,481,Lingle town,456
G56046935,Little America CDP,H7X002,62,Little America CDP,51
G56047370,Lonetree CDP,H7X002,80,Lonetree CDP,49
G56047805,Lost Springs town,H7X002,0,Lost Springs town,4
G56047950,Lovell town,H7X002,2126,Lovell town,2219
G56048240,Lucerne CDP,H7X002,413,Lucerne CDP,521
G56048530,Lusk town,H7X002,1452,Lusk town,1499
G56048675,Lyman town,H7X002,2078,Lyman town,2057
G56049400,McKinnon CDP,H7X002,64,McKinnon CDP,52
G56049775,Mammoth CDP,H7X002,151,Mammoth CDP,249
G56049980,Manderson town,H7X002,69,Manderson town,108
G56050270,Manville town,H7X002,22,Manville town,92
G56050415,Marbleton town,H7X002,1082,Marbleton town,956
G56051285,Meadow Acres CDP,H7X002,152,Meadow Acres CDP,190
G56051575,Medicine Bow town,H7X002,221,Medicine Bow town,270
G56051720,Meeteetse town,H7X002,303,Meeteetse town,319
G56052445,Midwest town,H7X002,312,Midwest town,386
G56053460,Mills town,H7X002,3251,Mills town,3252
G56054185,Moorcroft town,H7X002,1035,Moorcroft town,976
G56054402,Moose Wilson Road CDP,H7X002,1804,Moose Wilson Road CDP,1763
G56055200,Mountain View CDP,H7X002,97,Mountain View CDP,93
G56055345,Mountain View town,H7X002,1245,Mountain View town,1248
G56056215,Newcastle city,H7X002,3184,Newcastle city,3341
G56056520,Nordic CDP,H7X002,550,Nordic CDP,584
G56056700,North Rock Springs CDP,H7X002,2037,North Rock Springs CDP,2039
G56057375,Oakley CDP,H7X002,67,Oakley CDP,48
G56057810,Opal town,H7X002,127,Opal town,89
G56058100,Orin CDP,H7X002,50,Orin CDP,46
G56058680,Osage CDP,H7X002,193,Osage CDP,202
G56058970,Osmond CDP,H7X002,365,Osmond CDP,387
G56059332,Owl Creek CDP,H7X002,3,Owl Creek CDP,5
G56059985,Parkman CDP,H7X002,130,Parkman CDP,149
G56060130,Pavillion town,H7X002,178,Pavillion town,215
G56061435,Pine Bluffs town,H7X002,937,Pine Bluffs town,1064
G56061580,Pinedale town,H7X002,1753,Pinedale town,1837
G56061610,Pine Haven town,H7X002,429,Pine Haven town,480
G56062305,Powder River CDP,H7X002,47,Powder River CDP,44
G56062450,Powell city,H7X002,5921,Powell city,5914
G56062812,Purple Sage CDP,H7X002,482,Purple Sage CDP,387
G56063100,Rafter J Ranch CDP,H7X002,1053,Rafter J Ranch CDP,1030
G56063465,Ralston CDP,H7X002,230,Ralston CDP,271
G56063755,Ranchester town,H7X002,727,Ranchester town,772
G56063800,Ranchettes CDP,H7X002,5525,Ranchettes CDP,5483
G56063900,Rawlins city,H7X002,7726,Rawlins city,7839
G56064400,Red Butte CDP,H7X002,546,Red Butte CDP,431
G56065060,Reliance CDP,H7X002,660,Reliance CDP,642
G56066075,Riverside town,H7X002,38,Riverside town,51
G56066220,Riverton city,H7X002,8610,Riverton city,8862
G56066655,Robertson CDP,H7X002,105,Robertson CDP,97
G56067090,Rock River town,H7X002,133,Rock River town,224
G56067235,Rock Springs city,H7X002,19771,Rock Springs city,19907
G56067440,Rolling Hills town,H7X002,312,Rolling Hills town,429
G56067670,Ryan Park CDP,H7X002,53,Ryan Park CDP,37
G56068685,Saratoga town,H7X002,1479,Saratoga town,1595
G56069700,Shell CDP,H7X002,69,Shell CDP,78
G56069845,Sheridan city,H7X002,16398,Sheridan city,16558
G56070570,Shoshoni town,H7X002,540,Shoshoni town,591
G56071150,Sinclair town,H7X002,338,Sinclair town,408
G56071295,Slater CDP,H7X002,103,Slater CDP,80
G56071350,Sleepy Hollow CDP,H7X002,1187,Sleepy Hollow CDP,1233
G56071440,Smoot CDP,H7X002,162,Smoot CDP,191
G56071800,South Greeley CDP,H7X002,3481,South Greeley CDP,3506
G56071947,South Park CDP,H7X002,1649,South Park CDP,1627
G56073180,Star Valley Ranch town,H7X002,1431,Star Valley Ranch town,1448
G56073615,Story CDP,H7X002,822,Story CDP,811
G56074195,Sundance town,H7X002,1138,Sundance town,1156
G56074775,Superior town,H7X002,308,Superior town,307
G56075355,Table Rock CDP,H7X002,0,Table Rock CDP,0
G56075572,Taylor CDP,H7X002,49,Taylor CDP,79
G56075790,Ten Sleep town,H7X002,203,Ten Sleep town,253
G56075935,Teton Village CDP,H7X002,327,Teton Village CDP,310
G56076370,Thayne town,H7X002,317,Thayne town,335
G56076515,Thermopolis town,H7X002,2925,Thermopolis town,2901
G56077530,Torrington city,H7X002,5798,Torrington city,6058
G56078400,Turnerville CDP,H7X002,198,Turnerville CDP,190
G56079125,Upton town,H7X002,946,Upton town,1052
G56079270,Urie CDP,H7X002,235,Urie CDP,261
G56079705,Van Tassell town,H7X002,18,Van Tassell town,15
G56080285,Veteran CDP,H7X002,52,Veteran CDP,20
G56080575,Vista West CDP,H7X002,927,Vista West CDP,923
G56081300,Wamsutter town,H7X002,271,Wamsutter town,373
G56081640,Warren AFB CDP,H7X002,2391,Warren AFB CDP,2431
G56081703,Washam CDP,H7X002,54,Washam CDP,51
G56082967,Westview Circle CDP,H7X002,30,Westview Circle CDP,52
G56083040,Wheatland town,H7X002,3398,Wheatland town,3449
G56083100,Whiting CDP,H7X002,150,Whiting CDP,80
G56083765,Wilson CDP,H7X002,1418,Wilson CDP,1445
G56084852,Woods Landing-Jelm CDP,H7X002,66,Woods Landing-Jelm CDP,93
G56084925,Worland city,H7X002,4837,Worland city,4931
G56085015,Wright town,H7X002,1496,Wright town,1707
G56086665,Yoder town,H7X002,120,Yoder town,147
G56086737,Y-O Ranch CDP,H7X002,108,Y-O Ranch CDP,181
G56000245,Afton town,H7X003,9,Afton town,4
G56000680,Albany CDP,H7X003,0,Albany CDP,0
G56000825,Albin town,H7X003,0,Albin town,0
G56001115,Alcova CDP,H7X003,0,Alcova CDP,0
G56001695,Alpine town,H7X003,0,Alpine town,3
G56001888,Alpine Northeast CDP,H7X003,0,Alpine Northeast CDP,0
G56001936,Alpine Northwest CDP,H7X003,0,Alpine Northwest CDP,0
G56001985,Alta CDP,H7X003,0,Alta CDP,0
G56002877,Antelope Hills CDP,H7X003,0,Antelope Hills CDP,0
G56002900,Antelope Valley-Crestview CDP,H7X003,26,Antelope Valley-Crestview CDP,15
G56003000,Arapahoe CDP,H7X003,2,Arapahoe CDP,3
G56003245,Arlington CDP,H7X003,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H7X003,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H7X003,0,Arvada CDP,1
G56004015,Atlantic City CDP,H7X003,0,Atlantic City CDP,0
G56004160,Auburn CDP,H7X003,0,Auburn CDP,0
G56004740,Baggs town,H7X003,2,Baggs town,0
G56004885,Bairoil town,H7X003,1,Bairoil town,0
G56005245,Bar Nunn town,H7X003,9,Bar Nunn town,17
G56005320,Basin town,H7X003,2,Basin town,6
G56005625,Bear River town,H7X003,0,Bear River town,1
G56006045,Bedford CDP,H7X003,4,Bedford CDP,0
G56006407,Bessemer Bend CDP,H7X003,0,Bessemer Bend CDP,0
G56006480,Beulah CDP,H7X003,0,Beulah CDP,1
G56006770,Big Horn CDP,H7X003,0,Big Horn CDP,1
G56007060,Big Piney town,H7X003,0,Big Piney town,5
G56008365,Bondurant CDP,H7X003,0,Bondurant CDP,0
G56009235,Boulder CDP,H7X003,0,Boulder CDP,0
G56009307,Boulder Flats CDP,H7X003,0,Boulder Flats CDP,1
G56010175,Brookhurst CDP,H7X003,0,Brookhurst CDP,0
G56010685,Buffalo city,H7X003,0,Buffalo city,12
G56011120,Burlington town,H7X003,0,Burlington town,1
G56011265,Burns town,H7X003,0,Burns town,3
G56011700,Byron town,H7X003,1,Byron town,0
G56012860,Carpenter CDP,H7X003,0,Carpenter CDP,0
G56013005,Carter CDP,H7X003,0,Carter CDP,0
G56013150,Casper city,H7X003,468,Casper city,560
G56013222,Casper Mountain CDP,H7X003,0,Casper Mountain CDP,1
G56013440,Centennial CDP,H7X003,0,Centennial CDP,0
G56013900,Cheyenne city,H7X003,1592,Cheyenne city,1715
G56014097,Chugcreek CDP,H7X003,0,Chugcreek CDP,0
G56014165,Chugwater town,H7X003,0,Chugwater town,1
G56015325,Clearmont town,H7X003,0,Clearmont town,0
G56015400,Clearview Acres CDP,H7X003,16,Clearview Acres CDP,9
G56015760,Cody city,H7X003,14,Cody city,16
G56015905,Cokeville town,H7X003,0,Cokeville town,0
G56017210,Cora CDP,H7X003,0,Cora CDP,0
G56017645,Cowley town,H7X003,0,Cowley town,0
G56018225,Crowheart CDP,H7X003,0,Crowheart CDP,0
G56018950,Daniel CDP,H7X003,0,Daniel CDP,2
G56019385,Dayton town,H7X003,0,Dayton town,0
G56019530,Deaver town,H7X003,0,Deaver town,0
G56020110,Diamondville town,H7X003,0,Diamondville town,1
G56020690,Dixon town,H7X003,0,Dixon town,3
G56021125,Douglas city,H7X003,7,Douglas city,20
G56021415,Dubois town,H7X003,3,Dubois town,4
G56022720,East Thermopolis town,H7X003,0,East Thermopolis town,2
G56023010,Eden CDP,H7X003,0,Eden CDP,1
G56023155,Edgerton town,H7X003,0,Edgerton town,1
G56024025,Elk Mountain town,H7X003,0,Elk Mountain town,2
G56024750,Encampment town,H7X003,0,Encampment town,0
G56025185,Esterbrook CDP,H7X003,0,Esterbrook CDP,0
G56025330,Ethete CDP,H7X003,0,Ethete CDP,1
G56025475,Etna CDP,H7X003,0,Etna CDP,0
G56025620,Evanston city,H7X003,9,Evanston city,39
G56025765,Evansville town,H7X003,23,Evansville town,10
G56025910,Fairview CDP,H7X003,0,Fairview CDP,0
G56026055,Farson CDP,H7X003,0,Farson CDP,0
G56027650,Fontenelle CDP,H7X003,0,Fontenelle CDP,0
G56027940,Fort Bridger CDP,H7X003,0,Fort Bridger CDP,1
G56028230,Fort Laramie town,H7X003,0,Fort Laramie town,0
G56028665,Fort Washakie CDP,H7X003,0,Fort Washakie CDP,0
G56029300,Fox Farm-College CDP,H7X003,64,Fox Farm-College CDP,74
G56029390,Fox Park CDP,H7X003,0,Fox Park CDP,0
G56029825,Frannie town,H7X003,0,Frannie town,3
G56030115,Freedom CDP,H7X003,0,Freedom CDP,1
G56030985,Garland CDP,H7X003,0,Garland CDP,1
G56031855,Gillette city,H7X003,63,Gillette city,123
G56032290,Glendo town,H7X003,0,Glendo town,0
G56032435,Glenrock town,H7X003,38,Glenrock town,13
G56032870,Granger town,H7X003,0,Granger town,1
G56033740,Green River city,H7X003,76,Green River city,53
G56033885,Greybull town,H7X003,8,Greybull town,7
G56034030,Grover CDP,H7X003,0,Grover CDP,0
G56034320,Guernsey town,H7X003,0,Guernsey town,2
G56035335,Hanna town,H7X003,11,Hanna town,6
G56035552,Hartrandt CDP,H7X003,2,Hartrandt CDP,6
G56035625,Hartville town,H7X003,0,Hartville town,0
G56036060,Hawk Springs CDP,H7X003,5,Hawk Springs CDP,0
G56037510,Hillsdale CDP,H7X003,0,Hillsdale CDP,1
G56037727,Hill View Heights CDP,H7X003,0,Hill View Heights CDP,0
G56037945,Hoback CDP,H7X003,0,Hoback CDP,1
G56038307,Homa Hills CDP,H7X003,3,Homa Hills CDP,3
G56038960,Hudson town,H7X003,0,Hudson town,0
G56039105,Hulett town,H7X003,0,Hulett town,0
G56039250,Huntley CDP,H7X003,0,Huntley CDP,0
G56039395,Hyattville CDP,H7X003,0,Hyattville CDP,0
G56040120,Jackson town,H7X003,27,Jackson town,35
G56040265,James Town CDP,H7X003,1,James Town CDP,3
G56040555,Jeffrey City CDP,H7X003,0,Jeffrey City CDP,0
G56040945,Johnstown CDP,H7X003,0,Johnstown CDP,1
G56041353,Kaycee town,H7X003,0,Kaycee town,0
G56041860,Kelly CDP,H7X003,0,Kelly CDP,0
G56042005,Kemmerer city,H7X003,18,Kemmerer city,5
G56042730,Kirby town,H7X003,0,Kirby town,0
G56043455,La Barge town,H7X003,0,La Barge town,2
G56043745,La Grange town,H7X003,0,La Grange town,4
G56044252,Lakeview North CDP,H7X003,0,Lakeview North CDP,0
G56044615,Lance Creek CDP,H7X003,0,Lance Creek CDP,0
G56044760,Lander city,H7X003,11,Lander city,14
G56045050,Laramie city,H7X003,353,Laramie city,407
G56046790,Lingle town,H7X003,1,Lingle town,1
G56046935,Little America CDP,H7X003,0,Little America CDP,3
G56047370,Lonetree CDP,H7X003,0,Lonetree CDP,0
G56047805,Lost Springs town,H7X003,0,Lost Springs town,0
G56047950,Lovell town,H7X003,0,Lovell town,6
G56048240,Lucerne CDP,H7X003,0,Lucerne CDP,1
G56048530,Lusk town,H7X003,0,Lusk town,4
G56048675,Lyman town,H7X003,1,Lyman town,3
G56049400,McKinnon CDP,H7X003,0,McKinnon CDP,2
G56049775,Mammoth CDP,H7X003,0,Mammoth CDP,2
G56049980,Manderson town,H7X003,0,Manderson town,0
G56050270,Manville town,H7X003,0,Manville town,0
G56050415,Marbleton town,H7X003,2,Marbleton town,2
G56051285,Meadow Acres CDP,H7X003,0,Meadow Acres CDP,0
G56051575,Medicine Bow town,H7X003,0,Medicine Bow town,0
G56051720,Meeteetse town,H7X003,0,Meeteetse town,2
G56052445,Midwest town,H7X003,0,Midwest town,1
G56053460,Mills town,H7X003,13,Mills town,15
G56054185,Moorcroft town,H7X003,0,Moorcroft town,0
G56054402,Moose Wilson Road CDP,H7X003,0,Moose Wilson Road CDP,1
G56055200,Mountain View CDP,H7X003,0,Mountain View CDP,0
G56055345,Mountain View town,H7X003,2,Mountain View town,1
G56056215,Newcastle city,H7X003,8,Newcastle city,15
G56056520,Nordic CDP,H7X003,0,Nordic CDP,0
G56056700,North Rock Springs CDP,H7X003,21,North Rock Springs CDP,10
G56057375,Oakley CDP,H7X003,0,Oakley CDP,0
G56057810,Opal town,H7X003,0,Opal town,0
G56058100,Orin CDP,H7X003,0,Orin CDP,0
G56058680,Osage CDP,H7X003,0,Osage CDP,0
G56058970,Osmond CDP,H7X003,0,Osmond CDP,2
G56059332,Owl Creek CDP,H7X003,0,Owl Creek CDP,0
G56059985,Parkman CDP,H7X003,0,Parkman CDP,0
G56060130,Pavillion town,H7X003,0,Pavillion town,0
G56061435,Pine Bluffs town,H7X003,12,Pine Bluffs town,2
G56061580,Pinedale town,H7X003,0,Pinedale town,15
G56061610,Pine Haven town,H7X003,0,Pine Haven town,0
G56062305,Powder River CDP,H7X003,0,Powder River CDP,0
G56062450,Powell city,H7X003,0,Powell city,24
G56062812,Purple Sage CDP,H7X003,0,Purple Sage CDP,14
G56063100,Rafter J Ranch CDP,H7X003,0,Rafter J Ranch CDP,0
G56063465,Ralston CDP,H7X003,0,Ralston CDP,0
G56063755,Ranchester town,H7X003,0,Ranchester town,0
G56063800,Ranchettes CDP,H7X003,89,Ranchettes CDP,52
G56063900,Rawlins city,H7X003,80,Rawlins city,100
G56064400,Red Butte CDP,H7X003,1,Red Butte CDP,1
G56065060,Reliance CDP,H7X003,5,Reliance CDP,3
G56066075,Riverside town,H7X003,0,Riverside town,0
G56066220,Riverton city,H7X003,14,Riverton city,50
G56066655,Robertson CDP,H7X003,0,Robertson CDP,0
G56067090,Rock River town,H7X003,0,Rock River town,0
G56067235,Rock Springs city,H7X003,245,Rock Springs city,323
G56067440,Rolling Hills town,H7X003,0,Rolling Hills town,1
G56067670,Ryan Park CDP,H7X003,0,Ryan Park CDP,0
G56068685,Saratoga town,H7X003,0,Saratoga town,0
G56069700,Shell CDP,H7X003,0,Shell CDP,0
G56069845,Sheridan city,H7X003,68,Sheridan city,77
G56070570,Shoshoni town,H7X003,10,Shoshoni town,7
G56071150,Sinclair town,H7X003,2,Sinclair town,0
G56071295,Slater CDP,H7X003,0,Slater CDP,0
G56071350,Sleepy Hollow CDP,H7X003,0,Sleepy Hollow CDP,2
G56071440,Smoot CDP,H7X003,0,Smoot CDP,0
G56071800,South Greeley CDP,H7X003,101,South Greeley CDP,99
G56071947,South Park CDP,H7X003,0,South Park CDP,1
G56073180,Star Valley Ranch town,H7X003,0,Star Valley Ranch town,2
G56073615,Story CDP,H7X003,0,Story CDP,0
G56074195,Sundance town,H7X003,0,Sundance town,2
G56074775,Superior town,H7X003,0,Superior town,2
G56075355,Table Rock CDP,H7X003,0,Table Rock CDP,0
G56075572,Taylor CDP,H7X003,0,Taylor CDP,0
G56075790,Ten Sleep town,H7X003,0,Ten Sleep town,0
G56075935,Teton Village CDP,H7X003,0,Teton Village CDP,2
G56076370,Thayne town,H7X003,0,Thayne town,0
G56076515,Thermopolis town,H7X003,23,Thermopolis town,8
G56077530,Torrington city,H7X003,48,Torrington city,63
G56078400,Turnerville CDP,H7X003,0,Turnerville CDP,0
G56079125,Upton town,H7X003,4,Upton town,2
G56079270,Urie CDP,H7X003,0,Urie CDP,0
G56079705,Van Tassell town,H7X003,0,Van Tassell town,0
G56080285,Veteran CDP,H7X003,0,Veteran CDP,0
G56080575,Vista West CDP,H7X003,1,Vista West CDP,0
G56081300,Wamsutter town,H7X003,3,Wamsutter town,3
G56081640,Warren AFB CDP,H7X003,188,Warren AFB CDP,233
G56081703,Washam CDP,H7X003,0,Washam CDP,0
G56082967,Westview Circle CDP,H7X003,0,Westview Circle CDP,0
G56083040,Wheatland town,H7X003,7,Wheatland town,5
G56083100,Whiting CDP,H7X003,0,Whiting CDP,0
G56083765,Wilson CDP,H7X003,6,Wilson CDP,3
G56084852,Woods Landing-Jelm CDP,H7X003,1,Woods Landing-Jelm CDP,0
G56084925,Worland city,H7X003,19,Worland city,14
G56085015,Wright town,H7X003,0,Wright town,2
G56086665,Yoder town,H7X003,2,Yoder town,0
G56086737,Y-O Ranch CDP,H7X003,0,Y-O Ranch CDP,3
G56000245,Afton town,H7X004,19,Afton town,14
G56000680,Albany CDP,H7X004,0,Albany CDP,0
G56000825,Albin town,H7X004,0,Albin town,1
G56001115,Alcova CDP,H7X004,0,Alcova CDP,0
G56001695,Alpine town,H7X004,5,Alpine town,2
G56001888,Alpine Northeast CDP,H7X004,3,Alpine Northeast CDP,0
G56001936,Alpine Northwest CDP,H7X004,0,Alpine Northwest CDP,0
G56001985,Alta CDP,H7X004,0,Alta CDP,1
G56002877,Antelope Hills CDP,H7X004,8,Antelope Hills CDP,6
G56002900,Antelope Valley-Crestview CDP,H7X004,20,Antelope Valley-Crestview CDP,11
G56003000,Arapahoe CDP,H7X004,1287,Arapahoe CDP,1329
G56003245,Arlington CDP,H7X004,0,Arlington CDP,0
G56003652,Arrowhead Springs CDP,H7X004,0,Arrowhead Springs CDP,0
G56003725,Arvada CDP,H7X004,0,Arvada CDP,0
G56004015,Atlantic City CDP,H7X004,0,Atlantic City CDP,0
G56004160,Auburn CDP,H7X004,2,Auburn CDP,0
G56004740,Baggs town,H7X004,19,Baggs town,2
G56004885,Bairoil town,H7X004,19,Bairoil town,2
G56005245,Bar Nunn town,H7X004,16,Bar Nunn town,17
G56005320,Basin town,H7X004,3,Basin town,25
G56005625,Bear River town,H7X004,4,Bear River town,2
G56006045,Bedford CDP,H7X004,0,Bedford CDP,0
G56006407,Bessemer Bend CDP,H7X004,4,Bessemer Bend CDP,0
G56006480,Beulah CDP,H7X004,0,Beulah CDP,0
G56006770,Big Horn CDP,H7X004,0,Big Horn CDP,8
G56007060,Big Piney town,H7X004,5,Big Piney town,8
G56008365,Bondurant CDP,H7X004,0,Bondurant CDP,0
