gisjoin,name_dp,var_code,dp,name_sf,sf
G3205100,Carson City,H8D010,4037,Carson City,3759
G3200010,Churchill County,H8D011,630,Churchill County,511
G3200030,Clark County,H8D011,47350,Clark County,49570
G3200050,Douglas County,H8D011,1094,Douglas County,876
G3200070,Elko County,H8D011,1273,Elko County,1152
G3200090,Esmeralda County,H8D011,116,Esmeralda County,21
G3200110,Eureka County,H8D011,73,Eureka County,29
G3200130,Humboldt County,H8D011,573,Humboldt County,408
G3200150,Lander County,H8D011,280,Lander County,130
G3200170,Lincoln County,H8D011,182,Lincoln County,75
G3200190,Lyon County,H8D011,1476,Lyon County,1163
G3200210,Mineral County,H8D011,149,Mineral County,134
G3200230,Nye County,H8D011,1011,Nye County,967
G3200270,Pershing County,H8D011,297,Pershing County,144
G3200290,Storey County,H8D011,169,Storey County,75
G3200310,Washoe County,H8D011,9174,Washoe County,9854
G3200330,White Pine County,H8D011,359,White Pine County,232
G3205100,Carson City,H8D011,1362,Carson City,1184
G3200010,Churchill County,H8D012,374,Churchill County,294
G3200030,Clark County,H8D012,22846,Clark County,24269
G3200050,Douglas County,H8D012,689,Douglas County,466
G3200070,Elko County,H8D012,667,Elko County,697
G3200090,Esmeralda County,H8D012,40,Esmeralda County,14
G3200110,Eureka County,H8D012,38,Eureka County,16
G3200130,Humboldt County,H8D012,259,Humboldt County,220
G3200150,Lander County,H8D012,199,Lander County,77
G3200170,Lincoln County,H8D012,136,Lincoln County,40
G3200190,Lyon County,H8D012,862,Lyon County,636
G3200210,Mineral County,H8D012,66,Mineral County,74
G3200230,Nye County,H8D012,475,Nye County,459
G3200270,Pershing County,H8D012,221,Pershing County,87
G3200290,Storey County,H8D012,144,Storey County,39
G3200310,Washoe County,H8D012,4787,Washoe County,5160
G3200330,White Pine County,H8D012,186,White Pine County,142
G3205100,Carson City,H8D012,810,Carson City,653
G3200010,Churchill County,H8D013,256,Churchill County,217
G3200030,Clark County,H8D013,24504,Clark County,25301
G3200050,Douglas County,H8D013,405,Douglas County,410
G3200070,Elko County,H8D013,606,Elko County,455
G3200090,Esmeralda County,H8D013,76,Esmeralda County,7
G3200110,Eureka County,H8D013,35,Eureka County,13
G3200130,Humboldt County,H8D013,314,Humboldt County,188
G3200150,Lander County,H8D013,81,Lander County,53
G3200170,Lincoln County,H8D013,46,Lincoln County,35
G3200190,Lyon County,H8D013,614,Lyon County,527
G3200210,Mineral County,H8D013,83,Mineral County,60
G3200230,Nye County,H8D013,536,Nye County,508
G3200270,Pershing County,H8D013,76,Pershing County,57
G3200290,Storey County,H8D013,25,Storey County,36
G3200310,Washoe County,H8D013,4387,Washoe County,4694
G3200330,White Pine County,H8D013,173,White Pine County,90
G3205100,Carson City,H8D013,552,Carson City,531
G3200010,Churchill County,H8D014,1318,Churchill County,1092
G3200030,Clark County,H8D014,93830,Clark County,96629
G3200050,Douglas County,H8D014,1956,Douglas County,1738
G3200070,Elko County,H8D014,1777,Elko County,1581
G3200090,Esmeralda County,H8D014,148,Esmeralda County,23
G3200110,Eureka County,H8D014,211,Eureka County,35
G3200130,Humboldt County,H8D014,745,Humboldt County,560
G3200150,Lander County,H8D014,374,Lander County,209
G3200170,Lincoln County,H8D014,300,Lincoln County,154
G3200190,Lyon County,H8D014,2112,Lyon County,2011
G3200210,Mineral County,H8D014,443,Mineral County,250
G3200230,Nye County,H8D014,2161,Nye County,1669
G3200270,Pershing County,H8D014,253,Pershing County,183
G3200290,Storey County,H8D014,191,Storey County,133
G3200310,Washoe County,H8D014,17582,Washoe County,18420
G3200330,White Pine County,H8D014,466,White Pine County,325
G3205100,Carson City,H8D014,2675,Carson City,2575
G3200010,Churchill County,H8D015,758,Churchill County,673
G3200030,Clark County,H8D015,51607,Clark County,53390
G3200050,Douglas County,H8D015,1077,Douglas County,926
G3200070,Elko County,H8D015,1183,Elko County,995
G3200090,Esmeralda County,H8D015,92,Esmeralda County,11
G3200110,Eureka County,H8D015,64,Eureka County,19
G3200130,Humboldt County,H8D015,518,Humboldt County,359
G3200150,Lander County,H8D015,274,Lander County,133
G3200170,Lincoln County,H8D015,124,Lincoln County,74
G3200190,Lyon County,H8D015,1181,Lyon County,1111
G3200210,Mineral County,H8D015,269,Mineral County,129
G3200230,Nye County,H8D015,1142,Nye County,862
G3200270,Pershing County,H8D015,186,Pershing County,119
G3200290,Storey County,H8D015,53,Storey County,62
G3200310,Washoe County,H8D015,10033,Washoe County,10462
G3200330,White Pine County,H8D015,344,White Pine County,183
G3205100,Carson City,H8D015,1418,Carson City,1401
G3200010,Churchill County,H8D016,560,Churchill County,419
G3200030,Clark County,H8D016,42223,Clark County,43239
G3200050,Douglas County,H8D016,879,Douglas County,812
G3200070,Elko County,H8D016,594,Elko County,586
G3200090,Esmeralda County,H8D016,56,Esmeralda County,12
G3200110,Eureka County,H8D016,147,Eureka County,16
G3200130,Humboldt County,H8D016,227,Humboldt County,201
G3200150,Lander County,H8D016,100,Lander County,76
G3200170,Lincoln County,H8D016,176,Lincoln County,80
G3200190,Lyon County,H8D016,931,Lyon County,900
G3200210,Mineral County,H8D016,174,Mineral County,121
G3200230,Nye County,H8D016,1019,Nye County,807
G3200270,Pershing County,H8D016,67,Pershing County,64
G3200290,Storey County,H8D016,138,Storey County,71
G3200310,Washoe County,H8D016,7549,Washoe County,7958
G3200330,White Pine County,H8D016,122,White Pine County,142
G3205100,Carson City,H8D016,1257,Carson City,1174
G3200010,Churchill County,H8D017,824,Churchill County,607
G3200030,Clark County,H8D017,64027,Clark County,66419
G3200050,Douglas County,H8D017,1687,Douglas County,1413
G3200070,Elko County,H8D017,1304,Elko County,1082
G3200090,Esmeralda County,H8D017,129,Esmeralda County,18
G3200110,Eureka County,H8D017,88,Eureka County,65
G3200130,Humboldt County,H8D017,618,Humboldt County,365
G3200150,Lander County,H8D017,89,Lander County,101
G3200170,Lincoln County,H8D017,319,Lincoln County,101
G3200190,Lyon County,H8D017,1373,Lyon County,1296
G3200210,Mineral County,H8D017,296,Mineral County,161
G3200230,Nye County,H8D017,1442,Nye County,1275
G3200270,Pershing County,H8D017,205,Pershing County,107
G3200290,Storey County,H8D017,144,Storey County,148
G3200310,Washoe County,H8D017,15249,Washoe County,16208
G3200330,White Pine County,H8D017,350,White Pine County,243
G3205100,Carson City,H8D017,1439,Carson City,1611
G3200010,Churchill County,H8D018,431,Churchill County,388
G3200030,Clark County,H8D018,39365,Clark County,40554
G3200050,Douglas County,H8D018,989,Douglas County,833
G3200070,Elko County,H8D018,819,Elko County,739
G3200090,Esmeralda County,H8D018,4,Esmeralda County,9
G3200110,Eureka County,H8D018,43,Eureka County,41
G3200130,Humboldt County,H8D018,434,Humboldt County,250
G3200150,Lander County,H8D018,32,Lander County,60
G3200170,Lincoln County,H8D018,178,Lincoln County,61
G3200190,Lyon County,H8D018,881,Lyon County,807
G3200210,Mineral County,H8D018,183,Mineral County,96
G3200230,Nye County,H8D018,786,Nye County,761
G3200270,Pershing County,H8D018,148,Pershing County,61
G3200290,Storey County,H8D018,41,Storey County,84
G3200310,Washoe County,H8D018,9015,Washoe County,9365
G3200330,White Pine County,H8D018,213,White Pine County,150
G3205100,Carson City,H8D018,755,Carson City,912
G3200010,Churchill County,H8D019,393,Churchill County,219
G3200030,Clark County,H8D019,24662,Clark County,25865
G3200050,Douglas County,H8D019,698,Douglas County,580
G3200070,Elko County,H8D019,485,Elko County,343
G3200090,Esmeralda County,H8D019,125,Esmeralda County,9
G3200110,Eureka County,H8D019,45,Eureka County,24
G3200130,Humboldt County,H8D019,184,Humboldt County,115
G3200150,Lander County,H8D019,57,Lander County,41
G3200170,Lincoln County,H8D019,141,Lincoln County,40
G3200190,Lyon County,H8D019,492,Lyon County,489
G3200210,Mineral County,H8D019,113,Mineral County,65
G3200230,Nye County,H8D019,656,Nye County,514
G3200270,Pershing County,H8D019,57,Pershing County,46
G3200290,Storey County,H8D019,103,Storey County,64
G3200310,Washoe County,H8D019,6234,Washoe County,6843
G3200330,White Pine County,H8D019,137,White Pine County,93
G3205100,Carson City,H8D019,684,Carson City,699
G3200010,Churchill County,H8E001,10381,Churchill County,9671
G3200030,Clark County,H8E001,707222,Clark County,715365
G3200050,Douglas County,H8E001,21011,Douglas County,19638
G3200070,Elko County,H8E001,18193,Elko County,17442
G3200090,Esmeralda County,H8E001,849,Esmeralda County,389
G3200110,Eureka County,H8E001,1076,Eureka County,836
G3200130,Humboldt County,H8E001,7123,Humboldt County,6289
G3200150,Lander County,H8E001,2571,Lander County,2213
G3200170,Lincoln County,H8E001,2730,Lincoln County,1988
G3200190,Lyon County,H8E001,20857,Lyon County,19808
G3200210,Mineral County,H8E001,2827,Mineral County,2240
G3200230,Nye County,H8E001,19085,Nye County,18032
G3200270,Pershing County,H8E001,2464,Pershing County,2018
G3200290,Storey County,H8E001,1990,Storey County,1742
G3200310,Washoe County,H8E001,160292,Washoe County,163445
G3200330,White Pine County,H8E001,4490,White Pine County,3707
G3205100,Carson City,H8E001,22314,Carson City,21427
G3200010,Churchill County,H8E002,5206,Churchill County,3215
G3200030,Clark County,H8E002,321190,Clark County,249397
G3200050,Douglas County,H8E002,11427,Douglas County,5245
G3200070,Elko County,H8E002,9944,Elko County,6941
G3200090,Esmeralda County,H8E002,365,Esmeralda County,71
G3200110,Eureka County,H8E002,482,Eureka County,228
G3200130,Humboldt County,H8E002,3640,Humboldt County,2285
G3200150,Lander County,H8E002,1314,Lander County,822
G3200170,Lincoln County,H8E002,1258,Lincoln County,575
G3200190,Lyon County,H8E002,11515,Lyon County,6570
G3200210,Mineral County,H8E002,1182,Mineral County,474
G3200230,Nye County,H8E002,9573,Nye County,4535
G3200270,Pershing County,H8E002,1158,Pershing County,638
G3200290,Storey County,H8E002,1026,Storey County,403
G3200310,Washoe County,H8E002,73905,Washoe County,52268
G3200330,White Pine County,H8E002,2131,White Pine County,1062
G3205100,Carson City,H8E002,10208,Carson City,6345
G3200010,Churchill County,H8E003,2043,Churchill County,3160
G3200030,Clark County,H8E003,141015,Clark County,246114
G3200050,Douglas County,H8E003,3644,Douglas County,5190
G3200070,Elko County,H8E003,4584,Elko County,6844
G3200090,Esmeralda County,H8E003,119,Esmeralda County,71
G3200110,Eureka County,H8E003,211,Eureka County,221
G3200130,Humboldt County,H8E003,1797,Humboldt County,2251
G3200150,Lander County,H8E003,497,Lander County,811
G3200170,Lincoln County,H8E003,529,Lincoln County,560
G3200190,Lyon County,H8E003,4516,Lyon County,6503
G3200210,Mineral County,H8E003,407,Mineral County,466
G3200230,Nye County,H8E003,2702,Nye County,4461
G3200270,Pershing County,H8E003,460,Pershing County,632
G3200290,Storey County,H8E003,249,Storey County,396
G3200310,Washoe County,H8E003,30589,Washoe County,51569
G3200330,White Pine County,H8E003,907,White Pine County,1045
G3205100,Carson City,H8E003,4080,Carson City,6264
G3200010,Churchill County,H8E004,3163,Churchill County,2042
G3200030,Clark County,H8E004,180175,Clark County,153650
G3200050,Douglas County,H8E004,7783,Douglas County,3564
G3200070,Elko County,H8E004,5360,Elko County,4902
G3200090,Esmeralda County,H8E004,246,Esmeralda County,43
G3200110,Eureka County,H8E004,271,Eureka County,181
G3200130,Humboldt County,H8E004,1843,Humboldt County,1574
G3200150,Lander County,H8E004,817,Lander County,573
G3200170,Lincoln County,H8E004,729,Lincoln County,435
G3200190,Lyon County,H8E004,6999,Lyon County,4411
G3200210,Mineral County,H8E004,775,Mineral County,245
G3200230,Nye County,H8E004,6871,Nye County,2839
G3200270,Pershing County,H8E004,698,Pershing County,402
G3200290,Storey County,H8E004,777,Storey County,273
G3200310,Washoe County,H8E004,43316,Washoe County,33488
G3200330,White Pine County,H8E004,1224,White Pine County,668
G3205100,Carson City,H8E004,6128,Carson City,3851
G3200010,Churchill County,H8E005,898,Churchill County,474
G3200030,Clark County,H8E005,57521,Clark County,36262
G3200050,Douglas County,H8E005,1705,Douglas County,752
G3200070,Elko County,H8E005,1738,Elko County,1123
G3200090,Esmeralda County,H8E005,237,Esmeralda County,11
G3200110,Eureka County,H8E005,147,Eureka County,42
G3200130,Humboldt County,H8E005,648,Humboldt County,354
G3200150,Lander County,H8E005,321,Lander County,144
G3200170,Lincoln County,H8E005,434,Lincoln County,73
G3200190,Lyon County,H8E005,1736,Lyon County,942
G3200210,Mineral County,H8E005,376,Mineral County,48
G3200230,Nye County,H8E005,1619,Nye County,508
G3200270,Pershing County,H8E005,265,Pershing County,81
G3200290,Storey County,H8E005,166,Storey County,57
G3200310,Washoe County,H8E005,13590,Washoe County,8071
G3200330,White Pine County,H8E005,539,White Pine County,155
G3205100,Carson City,H8E005,1781,Carson City,799
G3200010,Churchill County,H8E006,315,Churchill County,454
G3200030,Clark County,H8E006,21034,Clark County,41279
G3200050,Douglas County,H8E006,573,Douglas County,715
G3200070,Elko County,H8E006,810,Elko County,1346
G3200090,Esmeralda County,H8E006,83,Esmeralda County,9
G3200110,Eureka County,H8E006,61,Eureka County,49
G3200130,Humboldt County,H8E006,254,Humboldt County,392
G3200150,Lander County,H8E006,193,Lander County,135
G3200170,Lincoln County,H8E006,171,Lincoln County,139
G3200190,Lyon County,H8E006,678,Lyon County,1099
G3200210,Mineral County,H8E006,148,Mineral County,56
G3200230,Nye County,H8E006,606,Nye County,681
G3200270,Pershing County,H8E006,153,Pershing County,106
G3200290,Storey County,H8E006,57,Storey County,52
G3200310,Washoe County,H8E006,4468,Washoe County,8108
G3200330,White Pine County,H8E006,245,White Pine County,163
G3205100,Carson City,H8E006,744,Carson City,955
G3200010,Churchill County,H8E007,583,Churchill County,1114
G3200030,Clark County,H8E007,36487,Clark County,76109
G3200050,Douglas County,H8E007,1132,Douglas County,2097
G3200070,Elko County,H8E007,928,Elko County,2433
G3200090,Esmeralda County,H8E007,154,Esmeralda County,23
G3200110,Eureka County,H8E007,86,Eureka County,90
G3200130,Humboldt County,H8E007,394,Humboldt County,828
G3200150,Lander County,H8E007,128,Lander County,294
G3200170,Lincoln County,H8E007,263,Lincoln County,223
G3200190,Lyon County,H8E007,1058,Lyon County,2370
G3200210,Mineral County,H8E007,228,Mineral County,141
G3200230,Nye County,H8E007,1013,Nye County,1650
G3200270,Pershing County,H8E007,112,Pershing County,215
G3200290,Storey County,H8E007,109,Storey County,164
G3200310,Washoe County,H8E007,9122,Washoe County,17309
G3200330,White Pine County,H8E007,294,White Pine County,350
G3205100,Carson City,H8E007,1037,Carson City,2097
G3200010,Churchill County,H8E008,1801,Churchill County,1118
G3200030,Clark County,H8E008,148571,Clark County,92464
G3200050,Douglas County,H8E008,3631,Douglas County,1626
G3200070,Elko County,H8E008,3347,Elko County,1942
G3200090,Esmeralda County,H8E008,178,Esmeralda County,28
G3200110,Eureka County,H8E008,201,Eureka County,40
G3200130,Humboldt County,H8E008,1472,Humboldt County,677
G3200150,Lander County,H8E008,534,Lander County,238
G3200170,Lincoln County,H8E008,449,Lincoln County,125
G3200190,Lyon County,H8E008,3622,Lyon County,2092
G3200210,Mineral County,H8E008,615,Mineral County,221
G3200230,Nye County,H8E008,3650,Nye County,1622
G3200270,Pershing County,H8E008,552,Pershing County,230
G3200290,Storey County,H8E008,382,Storey County,123
G3200310,Washoe County,H8E008,33354,Washoe County,18081
G3200330,White Pine County,H8E008,909,White Pine County,377
G3205100,Carson City,H8E008,4274,Carson City,2413
G3200010,Churchill County,H8E009,1236,Churchill County,347
G3200030,Clark County,H8E009,93900,Clark County,29141
G3200050,Douglas County,H8E009,2502,Douglas County,540
G3200070,Elko County,H8E009,2259,Elko County,782
G3200090,Esmeralda County,H8E009,81,Esmeralda County,15
G3200110,Eureka County,H8E009,145,Eureka County,19
G3200130,Humboldt County,H8E009,867,Humboldt County,257
G3200150,Lander County,H8E009,338,Lander County,88
G3200170,Lincoln County,H8E009,349,Lincoln County,45
G3200190,Lyon County,H8E009,2343,Lyon County,753
G3200210,Mineral County,H8E009,456,Mineral County,76
G3200230,Nye County,H8E009,2668,Nye County,555
G3200270,Pershing County,H8E009,312,Pershing County,93
G3200290,Storey County,H8E009,248,Storey County,44
G3200310,Washoe County,H8E009,22691,Washoe County,5994
G3200330,White Pine County,H8E009,647,White Pine County,162
G3205100,Carson City,H8E009,3014,Carson City,750
G3200010,Churchill County,H8E010,378,Churchill County,87
G3200030,Clark County,H8E010,20270,Clark County,7833
G3200050,Douglas County,H8E010,812,Douglas County,135
G3200070,Elko County,H8E010,393,Elko County,204
G3200090,Esmeralda County,H8E010,38,Esmeralda County,2
G3200110,Eureka County,H8E010,66,Eureka County,4
G3200130,Humboldt County,H8E010,143,Humboldt County,70
G3200150,Lander County,H8E010,118,Lander County,22
G3200170,Lincoln County,H8E010,71,Lincoln County,10
G3200190,Lyon County,H8E010,789,Lyon County,170
G3200210,Mineral County,H8E010,226,Mineral County,21
G3200230,Nye County,H8E010,1134,Nye County,124
G3200270,Pershing County,H8E010,142,Pershing County,27
G3200290,Storey County,H8E010,96,Storey County,8
G3200310,Washoe County,H8E010,5179,Washoe County,1638
G3200330,White Pine County,H8E010,214,White Pine County,51
G3205100,Carson City,H8E010,852,Carson City,196
G3200010,Churchill County,H8E011,205,Churchill County,63
G3200030,Clark County,H8E011,12084,Clark County,6100
G3200050,Douglas County,H8E011,360,Douglas County,77
G3200070,Elko County,H8E011,264,Elko County,162
G3200090,Esmeralda County,H8E011,30,Esmeralda County,4
G3200110,Eureka County,H8E011,9,Eureka County,2
G3200130,Humboldt County,H8E011,146,Humboldt County,38
G3200150,Lander County,H8E011,112,Lander County,5
G3200170,Lincoln County,H8E011,22,Lincoln County,3
G3200190,Lyon County,H8E011,456,Lyon County,136
G3200210,Mineral County,H8E011,18,Mineral County,11
G3200230,Nye County,H8E011,215,Nye County,114
G3200270,Pershing County,H8E011,111,Pershing County,15
G3200290,Storey County,H8E011,107,Storey County,5
G3200310,Washoe County,H8E011,2492,Washoe County,1112
G3200330,White Pine County,H8E011,41,White Pine County,25
G3205100,Carson City,H8E011,423,Carson City,146
G3200010,Churchill County,H8E012,203,Churchill County,197
G3200030,Clark County,H8E012,22172,Clark County,15208
G3200050,Douglas County,H8E012,353,Douglas County,328
G3200070,Elko County,H8E012,489,Elko County,416
G3200090,Esmeralda County,H8E012,63,Esmeralda County,9
G3200110,Eureka County,H8E012,21,Eureka County,13
G3200130,Humboldt County,H8E012,263,Humboldt County,149
G3200150,Lander County,H8E012,78,Lander County,61
G3200170,Lincoln County,H8E012,33,Lincoln County,32
G3200190,Lyon County,H8E012,548,Lyon County,447
G3200210,Mineral County,H8E012,54,Mineral County,44
G3200230,Nye County,H8E012,441,Nye County,317
G3200270,Pershing County,H8E012,59,Pershing County,51
G3200290,Storey County,H8E012,23,Storey County,31
G3200310,Washoe County,H8E012,3896,Washoe County,3244
G3200330,White Pine County,H8E012,167,White Pine County,86
G3205100,Carson City,H8E012,465,Carson City,408
G3200010,Churchill County,H8E013,157,Churchill County,771
G3200030,Clark County,H8E013,20415,Clark County,63323
G3200050,Douglas County,H8E013,416,Douglas County,1086
G3200070,Elko County,H8E013,335,Elko County,1160
G3200090,Esmeralda County,H8E013,4,Esmeralda County,13
G3200110,Eureka County,H8E013,26,Eureka County,21
G3200130,Humboldt County,H8E013,196,Humboldt County,420
G3200150,Lander County,H8E013,6,Lander County,150
G3200170,Lincoln County,H8E013,45,Lincoln County,80
G3200190,Lyon County,H8E013,275,Lyon County,1339
G3200210,Mineral County,H8E013,87,Mineral County,145
G3200230,Nye County,H8E013,326,Nye County,1067
G3200270,Pershing County,H8E013,70,Pershing County,137
G3200290,Storey County,H8E013,4,Storey County,79
G3200310,Washoe County,H8E013,4275,Washoe County,12087
G3200330,White Pine County,H8E013,54,White Pine County,215
G3205100,Carson City,H8E013,372,Carson City,1663
G3200010,Churchill County,H8E014,2476,Churchill County,174
G3200030,Clark County,H8E014,179940,Clark County,13000
G3200050,Douglas County,H8E014,4248,Douglas County,180
G3200070,Elko County,H8E014,3164,Elko County,296
G3200090,Esmeralda County,H8E014,69,Esmeralda County,4
G3200110,Eureka County,H8E014,246,Eureka County,5
G3200130,Humboldt County,H8E014,1363,Humboldt County,93
G3200150,Lander County,H8E014,402,Lander County,43
G3200170,Lincoln County,H8E014,589,Lincoln County,11
G3200190,Lyon County,H8E014,3984,Lyon County,280
G3200210,Mineral County,H8E014,654,Mineral County,40
G3200230,Nye County,H8E014,4243,Nye County,179
G3200270,Pershing County,H8E014,489,Pershing County,35
G3200290,Storey County,H8E014,416,Storey County,13
G3200310,Washoe County,H8E014,39443,Washoe County,2821
G3200330,White Pine County,H8E014,911,White Pine County,64
G3205100,Carson City,H8E014,6051,Carson City,395
G3200010,Churchill County,H8E015,1167,Churchill County,155
G3200030,Clark County,H8E015,86925,Clark County,13989
G3200050,Douglas County,H8E015,2345,Douglas County,174
G3200070,Elko County,H8E015,1636,Elko County,270
G3200090,Esmeralda County,H8E015,10,Esmeralda County,0
G3200110,Eureka County,H8E015,77,Eureka County,4
G3200130,Humboldt County,H8E015,680,Humboldt County,104
G3200150,Lander County,H8E015,176,Lander County,29
G3200170,Lincoln County,H8E015,322,Lincoln County,12
G3200190,Lyon County,H8E015,2038,Lyon County,278
G3200210,Mineral County,H8E015,301,Mineral County,25
G3200230,Nye County,H8E015,2230,Nye County,255
G3200270,Pershing County,H8E015,239,Pershing County,32
G3200290,Storey County,H8E015,212,Storey County,10
G3200310,Washoe County,H8E015,21691,Washoe County,2474
G3200330,White Pine County,H8E015,537,White Pine County,39
G3205100,Carson City,H8E015,3616,Carson City,350
G3200010,Churchill County,H8E016,610,Churchill County,442
G3200030,Clark County,H8E016,32202,Clark County,36334
G3200050,Douglas County,H8E016,1148,Douglas County,732
G3200070,Elko County,H8E016,665,Elko County,594
G3200090,Esmeralda County,H8E016,4,Esmeralda County,9
G3200110,Eureka County,H8E016,0,Eureka County,12
G3200130,Humboldt County,H8E016,260,Humboldt County,223
G3200150,Lander County,H8E016,146,Lander County,78
G3200170,Lincoln County,H8E016,169,Lincoln County,57
G3200190,Lyon County,H8E016,970,Lyon County,781
G3200210,Mineral County,H8E016,155,Mineral County,80
G3200230,Nye County,H8E016,1217,Nye County,633
G3200270,Pershing County,H8E016,213,Pershing County,70
G3200290,Storey County,H8E016,98,Storey County,56
G3200310,Washoe County,H8E016,8819,Washoe County,6792
G3200330,White Pine County,H8E016,320,White Pine County,112
G3205100,Carson City,H8E016,1883,Carson City,918
G3200010,Churchill County,H8E017,612,Churchill County,55
G3200030,Clark County,H8E017,41335,Clark County,3283
G3200050,Douglas County,H8E017,833,Douglas County,55
G3200070,Elko County,H8E017,776,Elko County,97
G3200090,Esmeralda County,H8E017,19,Esmeralda County,0
G3200110,Eureka County,H8E017,32,Eureka County,7
G3200130,Humboldt County,H8E017,377,Humboldt County,34
G3200150,Lander County,H8E017,168,Lander County,11
G3200170,Lincoln County,H8E017,67,Lincoln County,15
G3200190,Lyon County,H8E017,909,Lyon County,67
G3200210,Mineral County,H8E017,169,Mineral County,8
G3200230,Nye County,H8E017,796,Nye County,74
G3200270,Pershing County,H8E017,143,Pershing County,6
G3200290,Storey County,H8E017,33,Storey County,7
G3200310,Washoe County,H8E017,7860,Washoe County,699
G3200330,White Pine County,H8E017,244,White Pine County,17
G3205100,Carson City,H8E017,1061,Carson City,81
G3200010,Churchill County,H8E018,483,Churchill County,45
G3200030,Clark County,H8E018,39826,Clark County,2418
G3200050,Douglas County,H8E018,811,Douglas County,39
G3200070,Elko County,H8E018,531,Elko County,82
G3200090,Esmeralda County,H8E018,38,Esmeralda County,0
G3200110,Eureka County,H8E018,136,Eureka County,7
G3200130,Humboldt County,H8E018,200,Humboldt County,31
G3200150,Lander County,H8E018,37,Lander County,8
G3200170,Lincoln County,H8E018,161,Lincoln County,11
G3200190,Lyon County,H8E018,828,Lyon County,52
G3200210,Mineral County,H8E018,128,Mineral County,7
G3200230,Nye County,H8E018,902,Nye County,61
G3200270,Pershing County,H8E018,62,Pershing County,3
G3200290,Storey County,H8E018,132,Storey County,6
G3200310,Washoe County,H8E018,7100,Washoe County,500
G3200330,White Pine County,H8E018,92,White Pine County,14
G3205100,Carson City,H8E018,1075,Carson City,60
G3200010,Churchill County,H8E019,214,Churchill County,11
G3200030,Clark County,H8E019,11854,Clark County,513
G3200050,Douglas County,H8E019,259,Douglas County,5
G3200070,Elko County,H8E019,221,Elko County,17
G3200090,Esmeralda County,H8E019,2,Esmeralda County,0
G3200110,Eureka County,H8E019,1,Eureka County,1
G3200130,Humboldt County,H8E019,106,Humboldt County,11
G3200150,Lander County,H8E019,21,Lander County,2
G3200170,Lincoln County,H8E019,39,Lincoln County,0
G3200190,Lyon County,H8E019,209,Lyon County,16
G3200210,Mineral County,H8E019,56,Mineral County,1
G3200230,Nye County,H8E019,315,Nye County,13
G3200270,Pershing County,H8E019,45,Pershing County,0
G3200290,Storey County,H8E019,39,Storey County,1
G3200310,Washoe County,H8E019,2792,Washoe County,117
G3200330,White Pine County,H8E019,38,White Pine County,2
G3205100,Carson City,H8E019,299,Carson City,12
G3200010,Churchill County,H8E020,10381,Churchill County,2
G3200030,Clark County,H8E020,707222,Clark County,261
G3200050,Douglas County,H8E020,21011,Douglas County,4
G3200070,Elko County,H8E020,18193,Elko County,12
G3200090,Esmeralda County,H8E020,849,Esmeralda County,0
G3200110,Eureka County,H8E020,1076,Eureka County,0
G3200130,Humboldt County,H8E020,7123,Humboldt County,4
G3200150,Lander County,H8E020,2571,Lander County,0
G3200170,Lincoln County,H8E020,2730,Lincoln County,1
G3200190,Lyon County,H8E020,20857,Lyon County,9
G3200210,Mineral County,H8E020,2827,Mineral County,0
G3200230,Nye County,H8E020,19085,Nye County,6
G3200270,Pershing County,H8E020,2464,Pershing County,0
G3200290,Storey County,H8E020,1990,Storey County,0
G3200310,Washoe County,H8E020,160292,Washoe County,36
G3200330,White Pine County,H8E020,4490,White Pine County,1
G3205100,Carson City,H8E020,22314,Carson City,6
G3200010,Churchill County,H8E021,7154,Churchill County,32
G3200030,Clark County,H8E021,462370,Clark County,1644
G3200050,Douglas County,H8E021,14477,Douglas County,30
G3200070,Elko County,H8E021,12994,Elko County,53
G3200090,Esmeralda County,H8E021,629,Esmeralda County,0
G3200110,Eureka County,H8E021,766,Eureka County,6
G3200130,Humboldt County,H8E021,4958,Humboldt County,16
G3200150,Lander County,H8E021,1968,Lander County,6
G3200170,Lincoln County,H8E021,1740,Lincoln County,10
G3200190,Lyon County,H8E021,15103,Lyon County,27
G3200210,Mineral County,H8E021,1774,Mineral County,6
G3200230,Nye County,H8E021,12745,Nye County,42
G3200270,Pershing County,H8E021,1708,Pershing County,3
G3200290,Storey County,H8E021,1386,Storey County,5
G3200310,Washoe County,H8E021,100661,Washoe County,347
G3200330,White Pine County,H8E021,2956,White Pine County,11
G3205100,Carson City,H8E021,14245,Carson City,42
G3200010,Churchill County,H8E022,354,Churchill County,10
G3200030,Clark County,H8E022,16289,Clark County,865
G3200050,Douglas County,H8E022,416,Douglas County,16
G3200070,Elko County,H8E022,577,Elko County,15
G3200090,Esmeralda County,H8E022,34,Esmeralda County,0
G3200110,Eureka County,H8E022,29,Eureka County,0
G3200130,Humboldt County,H8E022,147,Humboldt County,3
G3200150,Lander County,H8E022,73,Lander County,3
G3200170,Lincoln County,H8E022,156,Lincoln County,4
G3200190,Lyon County,H8E022,518,Lyon County,15
G3200210,Mineral County,H8E022,46,Mineral County,1
G3200230,Nye County,H8E022,400,Nye County,13
G3200270,Pershing County,H8E022,90,Pershing County,3
G3200290,Storey County,H8E022,59,Storey County,1
G3200310,Washoe County,H8E022,3721,Washoe County,199
G3200330,White Pine County,H8E022,181,White Pine County,3
G3205100,Carson City,H8E022,688,Carson City,21
G3200010,Churchill County,H8E023,681,Churchill County,1
